id,type,integer_id,upper_bound,height,depth
3864,TreeNode,1566,1575,3,11
6425,TreeNode,1567,1574,2,12
36980,TreeNode,1568,1573,1,13
61810,TreeNode,1569,1570,0,14
61811,TreeNode,1571,1572,0,14
960,TreeNode,1577,1770,12,10
1471,TreeNode,1578,1769,11,11
4122,TreeNode,1579,1748,10,12
5766,TreeNode,1580,1701,9,13
11317,TreeNode,1581,1600,4,14
14634,TreeNode,1582,1587,2,15
29453,TreeNode,1583,1586,1,16
89375,TreeNode,1584,1585,0,17
14635,TreeNode,1588,1599,3,15
16529,TreeNode,1589,1598,2,16
22512,TreeNode,1590,1591,0,17
22513,TreeNode,1592,1597,1,17
97712,TreeNode,1593,1594,0,18
97713,TreeNode,1595,1596,0,18
11318,TreeNode,1601,1700,8,14
13189,TreeNode,1602,1603,0,15
13190,TreeNode,1604,1625,3,15
16986,TreeNode,1605,1610,1,16
38237,TreeNode,1606,1607,0,17
38238,TreeNode,1608,1609,0,17
16987,TreeNode,1611,1624,2,16
28146,TreeNode,1612,1615,1,17
56049,TreeNode,1613,1614,0,18
28147,TreeNode,1616,1621,1,17
31490,TreeNode,1617,1618,0,18
31491,TreeNode,1619,1620,0,18
28148,TreeNode,1622,1623,0,17
13191,TreeNode,1626,1699,7,15
14692,TreeNode,1627,1698,6,16
17904,TreeNode,1628,1663,5,17
19715,TreeNode,1629,1650,4,18
24411,TreeNode,1630,1649,3,19
52879,TreeNode,1631,1632,0,20
52880,TreeNode,1633,1634,0,20
52881,TreeNode,1635,1648,2,20
77984,TreeNode,1636,1637,0,21
77985,TreeNode,1638,1639,0,21
77986,TreeNode,1640,1647,1,21
98614,TreeNode,1641,1642,0,22
98615,TreeNode,1643,1644,0,22
98616,TreeNode,1645,1646,0,22
19716,TreeNode,1651,1656,1,18
62938,TreeNode,1652,1653,0,19
62939,TreeNode,1654,1655,0,19
19717,TreeNode,1657,1662,1,18
57884,TreeNode,1658,1659,0,19
57885,TreeNode,1660,1661,0,19
17905,TreeNode,1664,1693,5,17
22791,TreeNode,1665,1688,4,18
48558,TreeNode,1666,1687,3,19
58294,TreeNode,1667,1674,1,20
90937,TreeNode,1668,1669,0,21
90938,TreeNode,1670,1671,0,21
90939,TreeNode,1672,1673,0,21
58295,TreeNode,1675,1686,2,20
61758,TreeNode,1676,1677,0,21
61759,TreeNode,1678,1683,1,21
77496,TreeNode,1679,1680,0,22
77497,TreeNode,1681,1682,0,22
61760,TreeNode,1684,1685,0,21
22792,TreeNode,1689,1690,0,18
22793,TreeNode,1691,1692,0,18
17906,TreeNode,1694,1697,1,17
46374,TreeNode,1695,1696,0,18
5767,TreeNode,1702,1747,5,13
15220,TreeNode,1703,1738,4,14
18173,TreeNode,1704,1711,3,15
29052,TreeNode,1705,1710,2,16
84619,TreeNode,1706,1709,1,17
86752,TreeNode,1707,1708,0,18
18174,TreeNode,1712,1723,2,15
81006,TreeNode,1713,1714,0,16
81007,TreeNode,1715,1722,1,16
99540,TreeNode,1716,1717,0,17
99541,TreeNode,1718,1719,0,17
99542,TreeNode,1720,1721,0,17
18175,TreeNode,1724,1737,2,15
59268,TreeNode,1725,1726,0,16
59269,TreeNode,1727,1728,0,16
59270,TreeNode,1729,1736,1,16
66654,TreeNode,1730,1731,0,17
66655,TreeNode,1732,1733,0,17
66656,TreeNode,1734,1735,0,17
15221,TreeNode,1739,1746,1,14
74529,TreeNode,1740,1741,0,15
74530,TreeNode,1742,1743,0,15
74531,TreeNode,1744,1745,0,15
4123,TreeNode,1749,1768,3,12
71714,TreeNode,1750,1761,2,13
90257,TreeNode,1751,1756,1,14
98435,TreeNode,1752,1753,0,15
98436,TreeNode,1754,1755,0,15
90258,TreeNode,1757,1758,0,14
90259,TreeNode,1759,1760,0,14
71715,TreeNode,1762,1767,1,13
93893,TreeNode,1763,1764,0,14
93894,TreeNode,1765,1766,0,14
961,TreeNode,1771,1798,3,10
8865,TreeNode,1772,1779,2,11
27966,TreeNode,1773,1778,1,12
70749,TreeNode,1774,1775,0,13
70750,TreeNode,1776,1777,0,13
8866,TreeNode,1780,1793,2,11
14674,TreeNode,1781,1782,0,12
14675,TreeNode,1783,1786,1,12
18284,TreeNode,1784,1785,0,13
14676,TreeNode,1787,1792,1,12
53842,TreeNode,1788,1789,0,13
53843,TreeNode,1790,1791,0,13
8867,TreeNode,1794,1797,1,11
90275,TreeNode,1795,1796,0,12
230,TreeNode,1801,3568,18,8
350,TreeNode,1802,2657,16,9
1060,TreeNode,1803,2656,15,10
1175,TreeNode,1804,2489,14,11
2845,TreeNode,1805,2318,13,12
2992,TreeNode,1806,2201,12,13
3080,TreeNode,1807,1824,5,14
4718,TreeNode,1808,1823,4,15
15414,TreeNode,1809,1818,3,16
28157,TreeNode,1810,1817,2,17
36879,TreeNode,1811,1816,1,18
57301,TreeNode,1812,1813,0,19
57302,TreeNode,1814,1815,0,19
15415,TreeNode,1819,1822,1,16
60329,TreeNode,1820,1821,0,17
3081,TreeNode,1825,2200,11,14
3754,TreeNode,1826,1897,6,15
5485,TreeNode,1827,1846,4,16
27312,TreeNode,1828,1833,1,17
90433,TreeNode,1829,1830,0,18
90434,TreeNode,1831,1832,0,18
27313,TreeNode,1834,1845,3,17
28947,TreeNode,1835,1840,2,18
37191,TreeNode,1836,1839,1,19
75667,TreeNode,1837,1838,0,20
28948,TreeNode,1841,1844,1,18
41041,TreeNode,1842,1843,0,19
5486,TreeNode,1847,1896,5,16
9196,TreeNode,1848,1875,3,17
10457,TreeNode,1849,1856,2,18
10798,TreeNode,1850,1851,0,19
10799,TreeNode,1852,1855,1,19
30969,TreeNode,1853,1854,0,20
10458,TreeNode,1857,1874,2,18
59152,TreeNode,1858,1859,0,19
59153,TreeNode,1860,1865,1,19
90639,TreeNode,1861,1862,0,20
90640,TreeNode,1863,1864,0,20
59154,TreeNode,1866,1873,1,19
83863,TreeNode,1867,1868,0,20
83864,TreeNode,1869,1870,0,20
83865,TreeNode,1871,1872,0,20
9197,TreeNode,1876,1895,4,17
16676,TreeNode,1877,1880,1,18
24510,TreeNode,1878,1879,0,19
16677,TreeNode,1881,1894,3,18
19142,TreeNode,1882,1893,2,19
34371,TreeNode,1883,1884,0,20
34372,TreeNode,1885,1890,1,20
95325,TreeNode,1886,1887,0,21
95326,TreeNode,1888,1889,0,21
34373,TreeNode,1891,1892,0,20
3755,TreeNode,1898,2109,10,15
4738,TreeNode,1899,2000,7,16
8127,TreeNode,1900,1927,4,17
18629,TreeNode,1901,1914,3,18
27277,TreeNode,1902,1909,2,19
28602,TreeNode,1903,1906,1,20
46847,TreeNode,1904,1905,0,21
28603,TreeNode,1907,1908,0,20
27278,TreeNode,1910,1911,0,19
27279,TreeNode,1912,1913,0,19
18630,TreeNode,1915,1924,2,18
47768,TreeNode,1916,1921,1,19
91690,TreeNode,1917,1918,0,20
91691,TreeNode,1919,1920,0,20
47769,TreeNode,1922,1923,0,19
18631,TreeNode,1925,1926,0,18
8128,TreeNode,1928,1967,6,17
19753,TreeNode,1929,1964,5,18
22020,TreeNode,1930,1955,4,19
52579,TreeNode,1931,1932,0,20
52580,TreeNode,1933,1954,3,20
69295,TreeNode,1934,1945,2,21
81968,TreeNode,1935,1936,0,22
81969,TreeNode,1937,1942,1,22
92186,TreeNode,1938,1939,0,23
92187,TreeNode,1940,1941,0,23
81970,TreeNode,1943,1944,0,22
69296,TreeNode,1946,1947,0,21
69297,TreeNode,1948,1953,1,21
99504,TreeNode,1949,1950,0,22
99505,TreeNode,1951,1952,0,22
22021,TreeNode,1956,1961,2,19
23600,TreeNode,1957,1960,1,20
96397,TreeNode,1958,1959,0,21
22022,TreeNode,1962,1963,0,19
19754,TreeNode,1965,1966,0,18
8129,TreeNode,1968,1999,4,17
35040,TreeNode,1969,1984,3,18
37839,TreeNode,1970,1971,0,19
37840,TreeNode,1972,1983,2,19
47777,TreeNode,1973,1974,0,20
47778,TreeNode,1975,1976,0,20
47779,TreeNode,1977,1982,1,20
59815,TreeNode,1978,1979,0,21
59816,TreeNode,1980,1981,0,21
35041,TreeNode,1985,1988,1,18
53106,TreeNode,1986,1987,0,19
35042,TreeNode,1989,1998,2,18
55561,TreeNode,1990,1995,1,19
74175,TreeNode,1991,1992,0,20
74176,TreeNode,1993,1994,0,20
55562,TreeNode,1996,1997,0,19
4739,TreeNode,2001,2108,9,16
5175,TreeNode,2002,2033,4,17
18396,TreeNode,2003,2012,3,18
63787,TreeNode,2004,2005,0,19
63788,TreeNode,2006,2011,2,19
68033,TreeNode,2007,2010,1,20
81650,TreeNode,2008,2009,0,21
18397,TreeNode,2013,2018,1,18
86365,TreeNode,2014,2015,0,19
86366,TreeNode,2016,2017,0,19
18398,TreeNode,2019,2032,2,18
26689,TreeNode,2020,2021,0,19
26690,TreeNode,2022,2023,0,19
26691,TreeNode,2024,2031,1,19
93221,TreeNode,2025,2026,0,20
93222,TreeNode,2027,2028,0,20
93223,TreeNode,2029,2030,0,20
5176,TreeNode,2034,2107,8,17
13813,TreeNode,2035,2072,7,18
41053,TreeNode,2036,2039,1,19
42539,TreeNode,2037,2038,0,20
41054,TreeNode,2040,2071,6,19
48059,TreeNode,2041,2070,5,20
50376,TreeNode,2042,2061,4,21
56000,TreeNode,2043,2056,3,22
69050,TreeNode,2044,2045,0,23
69051,TreeNode,2046,2055,2,23
89189,TreeNode,2047,2048,0,24
89190,TreeNode,2049,2050,0,24
89191,TreeNode,2051,2054,1,24
94227,TreeNode,2052,2053,0,25
56001,TreeNode,2057,2060,1,22
81516,TreeNode,2058,2059,0,23
50377,TreeNode,2062,2069,1,21
93869,TreeNode,2063,2064,0,22
93870,TreeNode,2065,2066,0,22
93871,TreeNode,2067,2068,0,22
13814,TreeNode,2073,2096,4,18
53201,TreeNode,2074,2095,3,19
55908,TreeNode,2075,2092,2,20
62862,TreeNode,2076,2077,0,21
62863,TreeNode,2078,2085,1,21
64438,TreeNode,2079,2080,0,22
64439,TreeNode,2081,2082,0,22
64440,TreeNode,2083,2084,0,22
62864,TreeNode,2086,2091,1,21
90549,TreeNode,2087,2088,0,22
90550,TreeNode,2089,2090,0,22
55909,TreeNode,2093,2094,0,20
13815,TreeNode,2097,2106,2,18
53754,TreeNode,2098,2103,1,19
75188,TreeNode,2099,2100,0,20
75189,TreeNode,2101,2102,0,20
53755,TreeNode,2104,2105,0,19
3756,TreeNode,2110,2199,8,15
4976,TreeNode,2111,2148,7,16
18924,TreeNode,2112,2145,6,17
19352,TreeNode,2113,2114,0,18
19353,TreeNode,2115,2144,5,18
20185,TreeNode,2116,2143,4,19
44439,TreeNode,2117,2118,0,20
44440,TreeNode,2119,2142,3,20
63413,TreeNode,2120,2125,1,21
88029,TreeNode,2121,2122,0,22
88030,TreeNode,2123,2124,0,22
63414,TreeNode,2126,2127,0,21
63415,TreeNode,2128,2141,2,21
91209,TreeNode,2129,2136,1,22
91869,TreeNode,2130,2131,0,23
91870,TreeNode,2132,2133,0,23
91871,TreeNode,2134,2135,0,23
91210,TreeNode,2137,2138,0,22
91211,TreeNode,2139,2140,0,22
18925,TreeNode,2146,2147,0,17
4977,TreeNode,2149,2170,4,16
5458,TreeNode,2150,2159,2,17
66302,TreeNode,2151,2154,1,18
78349,TreeNode,2152,2153,0,19
66303,TreeNode,2155,2156,0,18
66304,TreeNode,2157,2158,0,18
5459,TreeNode,2160,2169,3,17
14517,TreeNode,2161,2168,2,18
57023,TreeNode,2162,2163,0,19
57024,TreeNode,2164,2167,1,19
62267,TreeNode,2165,2166,0,20
4978,TreeNode,2171,2198,5,16
10763,TreeNode,2172,2197,4,17
50308,TreeNode,2173,2190,3,18
50637,TreeNode,2174,2185,2,19
82275,TreeNode,2175,2176,0,20
82276,TreeNode,2177,2182,1,20
92899,TreeNode,2178,2179,0,21
92900,TreeNode,2180,2181,0,21
82277,TreeNode,2183,2184,0,20
50638,TreeNode,2186,2187,0,19
50639,TreeNode,2188,2189,0,19
50309,TreeNode,2191,2192,0,18
50310,TreeNode,2193,2196,1,18
60728,TreeNode,2194,2195,0,19
2993,TreeNode,2202,2263,7,13
4950,TreeNode,2203,2262,6,14
12409,TreeNode,2204,2217,3,15
27177,TreeNode,2205,2216,2,16
34446,TreeNode,2206,2209,1,17
41482,TreeNode,2207,2208,0,18
34447,TreeNode,2210,2211,0,17
34448,TreeNode,2212,2215,1,17
90318,TreeNode,2213,2214,0,18
12410,TreeNode,2218,2235,3,15
34471,TreeNode,2219,2232,2,16
48274,TreeNode,2220,2221,0,17
48275,TreeNode,2222,2229,1,17
51143,TreeNode,2223,2224,0,18
51144,TreeNode,2225,2226,0,18
51145,TreeNode,2227,2228,0,18
48276,TreeNode,2230,2231,0,17
34472,TreeNode,2233,2234,0,16
12411,TreeNode,2236,2261,5,15
34166,TreeNode,2237,2260,4,16
47682,TreeNode,2238,2239,0,17
47683,TreeNode,2240,2259,3,17
71088,TreeNode,2241,2242,0,18
71089,TreeNode,2243,2256,2,18
88889,TreeNode,2244,2251,1,19
90493,TreeNode,2245,2246,0,20
90494,TreeNode,2247,2248,0,20
90495,TreeNode,2249,2250,0,20
88890,TreeNode,2252,2253,0,19
88891,TreeNode,2254,2255,0,19
71090,TreeNode,2257,2258,0,18
2994,TreeNode,2264,2317,9,13
4691,TreeNode,2265,2316,8,14
4825,TreeNode,2266,2315,7,15
26926,TreeNode,2267,2314,6,16
27882,TreeNode,2268,2273,1,17
81091,TreeNode,2269,2270,0,18
81092,TreeNode,2271,2272,0,18
27883,TreeNode,2274,2313,5,17
49029,TreeNode,2275,2312,4,18
55617,TreeNode,2276,2301,3,19
58197,TreeNode,2277,2294,2,20
68093,TreeNode,2278,2283,1,21
81396,TreeNode,2279,2280,0,22
81397,TreeNode,2281,2282,0,22
68094,TreeNode,2284,2285,0,21
68095,TreeNode,2286,2293,1,21
84950,TreeNode,2287,2288,0,22
84951,TreeNode,2289,2290,0,22
84952,TreeNode,2291,2292,0,22
58198,TreeNode,2295,2296,0,20
58199,TreeNode,2297,2300,1,20
74096,TreeNode,2298,2299,0,21
55618,TreeNode,2302,2303,0,19
55619,TreeNode,2304,2311,2,19
78489,TreeNode,2305,2306,0,20
78490,TreeNode,2307,2310,1,20
97623,TreeNode,2308,2309,0,21
2846,TreeNode,2319,2488,12,12
4511,TreeNode,2320,2341,3,13
38036,TreeNode,2321,2334,2,14
64605,TreeNode,2322,2329,1,15
79445,TreeNode,2323,2324,0,16
79446,TreeNode,2325,2326,0,16
79447,TreeNode,2327,2328,0,16
64606,TreeNode,2330,2333,1,15
81918,TreeNode,2331,2332,0,16
38037,TreeNode,2335,2340,2,14
83316,TreeNode,2336,2339,1,15
99053,TreeNode,2337,2338,0,16
4512,TreeNode,2342,2413,11,13
6466,TreeNode,2343,2402,10,14
12498,TreeNode,2344,2401,9,15
13344,TreeNode,2345,2364,3,16
46435,TreeNode,2346,2351,1,17
89429,TreeNode,2347,2348,0,18
89430,TreeNode,2349,2350,0,18
46436,TreeNode,2352,2361,2,17
59994,TreeNode,2353,2354,0,18
59995,TreeNode,2355,2358,1,18
61101,TreeNode,2356,2357,0,19
59996,TreeNode,2359,2360,0,18
46437,TreeNode,2362,2363,0,17
13345,TreeNode,2365,2396,8,16
16170,TreeNode,2366,2395,7,17
31990,TreeNode,2367,2394,6,18
35995,TreeNode,2368,2391,5,19
37747,TreeNode,2369,2384,4,20
51326,TreeNode,2370,2383,3,21
65775,TreeNode,2371,2380,2,22
72354,TreeNode,2372,2373,0,23
72355,TreeNode,2374,2377,1,23
84758,TreeNode,2375,2376,0,24
72356,TreeNode,2378,2379,0,23
65776,TreeNode,2381,2382,0,22
37748,TreeNode,2385,2390,1,20
91148,TreeNode,2386,2387,0,21
91149,TreeNode,2388,2389,0,21
35996,TreeNode,2392,2393,0,19
13346,TreeNode,2397,2400,1,16
17097,TreeNode,2398,2399,0,17
6467,TreeNode,2403,2412,3,14
15020,TreeNode,2404,2405,0,15
15021,TreeNode,2406,2411,2,15
34033,TreeNode,2407,2410,1,16
60604,TreeNode,2408,2409,0,17
4513,TreeNode,2414,2487,8,13
11196,TreeNode,2415,2486,7,14
15788,TreeNode,2416,2419,1,15
26362,TreeNode,2417,2418,0,16
15789,TreeNode,2420,2435,2,15
76208,TreeNode,2421,2428,1,16
84925,TreeNode,2422,2423,0,17
84926,TreeNode,2424,2425,0,17
84927,TreeNode,2426,2427,0,17
76209,TreeNode,2429,2432,1,16
94179,TreeNode,2430,2431,0,17
76210,TreeNode,2433,2434,0,16
15790,TreeNode,2436,2485,6,15
30508,TreeNode,2437,2448,2,16
73125,TreeNode,2438,2439,0,17
73126,TreeNode,2440,2441,0,17
73127,TreeNode,2442,2447,1,17
91527,TreeNode,2443,2444,0,18
91528,TreeNode,2445,2446,0,18
30509,TreeNode,2449,2452,1,16
72292,TreeNode,2450,2451,0,17
30510,TreeNode,2453,2484,5,16
45894,TreeNode,2454,2457,1,17
81915,TreeNode,2455,2456,0,18
45895,TreeNode,2458,2483,4,17
76100,TreeNode,2459,2466,1,18
99829,TreeNode,2460,2461,0,19
99830,TreeNode,2462,2463,0,19
99831,TreeNode,2464,2465,0,19
76101,TreeNode,2467,2482,3,18
77098,TreeNode,2468,2481,2,19
91325,TreeNode,2469,2470,0,20
91326,TreeNode,2471,2472,0,20
91327,TreeNode,2473,2480,1,20
92512,TreeNode,2474,2475,0,21
92513,TreeNode,2476,2477,0,21
92514,TreeNode,2478,2479,0,21
1176,TreeNode,2490,2655,11,11
4179,TreeNode,2491,2652,10,12
9912,TreeNode,2492,2523,5,13
23651,TreeNode,2493,2502,3,14
33812,TreeNode,2494,2501,2,15
45735,TreeNode,2495,2500,1,16
56746,TreeNode,2496,2497,0,17
56747,TreeNode,2498,2499,0,17
23652,TreeNode,2503,2522,4,14
54443,TreeNode,2504,2521,3,15
58979,TreeNode,2505,2506,0,16
58980,TreeNode,2507,2518,2,16
81614,TreeNode,2508,2509,0,17
81615,TreeNode,2510,2515,1,17
94235,TreeNode,2511,2512,0,18
94236,TreeNode,2513,2514,0,18
81616,TreeNode,2516,2517,0,17
58981,TreeNode,2519,2520,0,16
9913,TreeNode,2524,2651,9,13
20109,TreeNode,2525,2576,8,14
20542,TreeNode,2526,2529,1,15
52604,TreeNode,2527,2528,0,16
20543,TreeNode,2530,2575,7,15
49395,TreeNode,2531,2532,0,16
49396,TreeNode,2533,2538,1,16
62840,TreeNode,2534,2535,0,17
62841,TreeNode,2536,2537,0,17
49397,TreeNode,2539,2574,6,16
49665,TreeNode,2540,2565,5,17
53448,TreeNode,2541,2542,0,18
53449,TreeNode,2543,2564,4,18
54135,TreeNode,2544,2561,3,19
60280,TreeNode,2545,2552,1,20
86835,TreeNode,2546,2547,0,21
86836,TreeNode,2548,2549,0,21
86837,TreeNode,2550,2551,0,21
60281,TreeNode,2553,2560,2,20
77194,TreeNode,2554,2559,1,21
81417,TreeNode,2555,2556,0,22
81418,TreeNode,2557,2558,0,22
54136,TreeNode,2562,2563,0,19
49666,TreeNode,2566,2571,1,17
64022,TreeNode,2567,2568,0,18
64023,TreeNode,2569,2570,0,18
49667,TreeNode,2572,2573,0,17
20110,TreeNode,2577,2586,2,14
52913,TreeNode,2578,2581,1,15
97374,TreeNode,2579,2580,0,16
52914,TreeNode,2582,2583,0,15
52915,TreeNode,2584,2585,0,15
20111,TreeNode,2587,2650,8,14
28806,TreeNode,2588,2597,2,15
39126,TreeNode,2589,2596,1,16
70333,TreeNode,2590,2591,0,17
70334,TreeNode,2592,2593,0,17
70335,TreeNode,2594,2595,0,17
28807,TreeNode,2598,2599,0,15
28808,TreeNode,2600,2649,7,15
39280,TreeNode,2601,2638,6,16
39769,TreeNode,2602,2637,5,17
47487,TreeNode,2603,2604,0,18
47488,TreeNode,2605,2616,2,18
68951,TreeNode,2606,2613,1,19
97002,TreeNode,2607,2608,0,20
97003,TreeNode,2609,2610,0,20
97004,TreeNode,2611,2612,0,20
68952,TreeNode,2614,2615,0,19
47489,TreeNode,2617,2636,4,18
56567,TreeNode,2618,2621,1,19
83253,TreeNode,2619,2620,0,20
56568,TreeNode,2622,2623,0,19
56569,TreeNode,2624,2635,3,19
61729,TreeNode,2625,2626,0,20
61730,TreeNode,2627,2628,0,20
61731,TreeNode,2629,2634,2,20
74715,TreeNode,2630,2633,1,21
84250,TreeNode,2631,2632,0,22
39281,TreeNode,2639,2648,2,16
43938,TreeNode,2640,2643,1,17
87742,TreeNode,2641,2642,0,18
43939,TreeNode,2644,2645,0,17
43940,TreeNode,2646,2647,0,17
4180,TreeNode,2653,2654,0,12
351,TreeNode,2658,3567,17,9
685,TreeNode,2659,3566,16,10
712,TreeNode,2660,3565,15,11
729,TreeNode,2661,3564,14,12
2355,TreeNode,2662,3563,13,13
2612,TreeNode,2663,3204,10,14
3206,TreeNode,2664,2765,8,15
4360,TreeNode,2665,2684,4,16
5424,TreeNode,2666,2683,3,17
14387,TreeNode,2667,2674,1,18
87767,TreeNode,2668,2669,0,19
87768,TreeNode,2670,2671,0,19
87769,TreeNode,2672,2673,0,19
14388,TreeNode,2675,2682,2,18
98669,TreeNode,2676,2677,0,19
98670,TreeNode,2678,2681,1,19
99157,TreeNode,2679,2680,0,20
4361,TreeNode,2685,2764,7,16
4971,TreeNode,2686,2695,2,17
34808,TreeNode,2687,2694,1,18
36066,TreeNode,2688,2689,0,19
36067,TreeNode,2690,2691,0,19
36068,TreeNode,2692,2693,0,19
4972,TreeNode,2696,2763,6,17
8715,TreeNode,2697,2762,5,18
32464,TreeNode,2698,2721,4,19
48596,TreeNode,2699,2702,1,20
51325,TreeNode,2700,2701,0,21
48597,TreeNode,2703,2704,0,20
48598,TreeNode,2705,2720,3,20
62117,TreeNode,2706,2717,2,21
63685,TreeNode,2707,2712,1,22
64838,TreeNode,2708,2709,0,23
64839,TreeNode,2710,2711,0,23
63686,TreeNode,2713,2716,1,22
70247,TreeNode,2714,2715,0,23
62118,TreeNode,2718,2719,0,21
32465,TreeNode,2722,2743,4,19
41581,TreeNode,2723,2742,3,20
51691,TreeNode,2724,2729,1,21
90806,TreeNode,2725,2726,0,22
90807,TreeNode,2727,2728,0,22
51692,TreeNode,2730,2741,2,21
72501,TreeNode,2731,2732,0,22
72502,TreeNode,2733,2740,1,22
93430,TreeNode,2734,2735,0,23
93431,TreeNode,2736,2737,0,23
93432,TreeNode,2738,2739,0,23
32466,TreeNode,2744,2761,4,19
40822,TreeNode,2745,2760,3,20
79209,TreeNode,2746,2747,0,21
79210,TreeNode,2748,2749,0,21
79211,TreeNode,2750,2759,2,21
79777,TreeNode,2751,2752,0,22
79778,TreeNode,2753,2756,1,22
92949,TreeNode,2754,2755,0,23
79779,TreeNode,2757,2758,0,22
3207,TreeNode,2766,2841,7,15
10273,TreeNode,2767,2770,1,16
65362,TreeNode,2768,2769,0,17
10274,TreeNode,2771,2840,6,16
12992,TreeNode,2772,2831,5,17
29968,TreeNode,2773,2788,2,18
32952,TreeNode,2774,2779,1,19
57745,TreeNode,2775,2776,0,20
57746,TreeNode,2777,2778,0,20
32953,TreeNode,2780,2783,1,19
53786,TreeNode,2781,2782,0,20
32954,TreeNode,2784,2787,1,19
53116,TreeNode,2785,2786,0,20
29969,TreeNode,2789,2826,4,18
45244,TreeNode,2790,2791,0,19
45245,TreeNode,2792,2793,0,19
45246,TreeNode,2794,2825,3,19
52977,TreeNode,2795,2806,2,20
78793,TreeNode,2796,2801,1,21
82582,TreeNode,2797,2798,0,22
82583,TreeNode,2799,2800,0,22
78794,TreeNode,2802,2803,0,21
78795,TreeNode,2804,2805,0,21
52978,TreeNode,2807,2814,1,20
94362,TreeNode,2808,2809,0,21
94363,TreeNode,2810,2811,0,21
94364,TreeNode,2812,2813,0,21
52979,TreeNode,2815,2824,2,20
80014,TreeNode,2816,2819,1,21
82240,TreeNode,2817,2818,0,22
80015,TreeNode,2820,2821,0,21
80016,TreeNode,2822,2823,0,21
29970,TreeNode,2827,2830,1,18
64159,TreeNode,2828,2829,0,19
12993,TreeNode,2832,2839,3,17
19858,TreeNode,2833,2838,2,18
21336,TreeNode,2834,2837,1,19
54102,TreeNode,2835,2836,0,20
3208,TreeNode,2842,3203,9,15
5332,TreeNode,2843,3122,8,16
5832,TreeNode,2844,2857,3,17
49540,TreeNode,2845,2856,2,18
64186,TreeNode,2846,2851,1,19
64780,TreeNode,2847,2848,0,20
64781,TreeNode,2849,2850,0,20
64187,TreeNode,2852,2853,0,19
64188,TreeNode,2854,2855,0,19
5833,TreeNode,2858,3031,7,17
8483,TreeNode,2859,2932,5,18
12367,TreeNode,2860,2891,3,19
19636,TreeNode,2861,2864,1,20
74651,TreeNode,2862,2863,0,21
19637,TreeNode,2865,2880,2,20
48202,TreeNode,2866,2867,0,21
48203,TreeNode,2868,2875,1,21
83751,TreeNode,2869,2870,0,22
83752,TreeNode,2871,2872,0,22
83753,TreeNode,2873,2874,0,22
48204,TreeNode,2876,2879,1,21
99421,TreeNode,2877,2878,0,22
19638,TreeNode,2881,2890,2,20
77233,TreeNode,2882,2883,0,21
77234,TreeNode,2884,2885,0,21
77235,TreeNode,2886,2889,1,21
80803,TreeNode,2887,2888,0,22
12368,TreeNode,2892,2895,1,19
41289,TreeNode,2893,2894,0,20
12369,TreeNode,2896,2931,4,19
20879,TreeNode,2897,2906,2,20
59217,TreeNode,2898,2899,0,21
59218,TreeNode,2900,2905,1,21
74284,TreeNode,2901,2902,0,22
74285,TreeNode,2903,2904,0,22
20880,TreeNode,2907,2918,3,20
49937,TreeNode,2908,2917,2,21
66554,TreeNode,2909,2910,0,22
66555,TreeNode,2911,2916,1,22
66583,TreeNode,2912,2913,0,23
66584,TreeNode,2914,2915,0,23
20881,TreeNode,2919,2930,3,20
30239,TreeNode,2920,2929,2,21
31091,TreeNode,2921,2922,0,22
31092,TreeNode,2923,2924,0,22
31093,TreeNode,2925,2928,1,22
84796,TreeNode,2926,2927,0,23
8484,TreeNode,2933,3030,6,18
15228,TreeNode,2934,2939,1,19
59004,TreeNode,2935,2936,0,20
59005,TreeNode,2937,2938,0,20
15229,TreeNode,2940,2969,4,19
16743,TreeNode,2941,2956,3,20
56779,TreeNode,2942,2953,2,21
58014,TreeNode,2943,2944,0,22
58015,TreeNode,2945,2950,1,22
59968,TreeNode,2946,2947,0,23
59969,TreeNode,2948,2949,0,23
58016,TreeNode,2951,2952,0,22
56780,TreeNode,2954,2955,0,21
16744,TreeNode,2957,2968,3,20
22040,TreeNode,2958,2961,1,21
43116,TreeNode,2959,2960,0,22
22041,TreeNode,2962,2967,2,21
38303,TreeNode,2963,2966,1,22
67081,TreeNode,2964,2965,0,23
15230,TreeNode,2970,3029,5,19
43103,TreeNode,2971,2976,1,20
94031,TreeNode,2972,2973,0,21
94032,TreeNode,2974,2975,0,21
43104,TreeNode,2977,3026,4,20
60751,TreeNode,2978,3011,3,21
62827,TreeNode,2979,2994,2,22
85696,TreeNode,2980,2981,0,23
85697,TreeNode,2982,2985,1,23
95437,TreeNode,2983,2984,0,24
85698,TreeNode,2986,2993,1,23
94698,TreeNode,2987,2988,0,24
94699,TreeNode,2989,2990,0,24
94700,TreeNode,2991,2992,0,24
62828,TreeNode,2995,3004,2,22
94387,TreeNode,2996,2997,0,23
94388,TreeNode,2998,2999,0,23
94389,TreeNode,3000,3003,1,23
95137,TreeNode,3001,3002,0,24
62829,TreeNode,3005,3010,1,22
79083,TreeNode,3006,3007,0,23
79084,TreeNode,3008,3009,0,23
60752,TreeNode,3012,3023,2,21
90331,TreeNode,3013,3018,1,22
98461,TreeNode,3014,3015,0,23
98462,TreeNode,3016,3017,0,23
90332,TreeNode,3019,3020,0,22
90333,TreeNode,3021,3022,0,22
60753,TreeNode,3024,3025,0,21
43105,TreeNode,3027,3028,0,20
